annotation_text	cl_id	cl_label	article_id_doi	dataset_name	enrichment	grounding_cl_id	grounding_cl_label
AC_B_10	CL:0000561	amacrine cell	DOI:10.1016/j.cell.2020.08.013	7e7f63c5-d964-40be-83de-ecbcccafd233_cxg_dataset_unique	{'name': 'AC_B_10', 'full_name': None, 'paper_synonyms': None, 'tissue_context': ''}	NO MATCH found	
AC_B_11	CL:0000561	amacrine cell	DOI:10.1016/j.cell.2020.08.013	7e7f63c5-d964-40be-83de-ecbcccafd233_cxg_dataset_unique	{'name': 'AC_B_11', 'full_name': '', 'paper_synonyms': '', 'tissue_context': ''}	NO MATCH found	
AC_B_12	CL:0000561	amacrine cell	DOI:10.1016/j.cell.2020.08.013	7e7f63c5-d964-40be-83de-ecbcccafd233_cxg_dataset_unique	{'name': 'AC_B_12', 'full_name': None, 'paper_synonyms': None, 'tissue_context': ''}	NO MATCH found	
AC_B_13	CL:0000561	amacrine cell	DOI:10.1016/j.cell.2020.08.013	7e7f63c5-d964-40be-83de-ecbcccafd233_cxg_dataset_unique	{'name': 'AC_B_13', 'full_name': None, 'paper_synonyms': None, 'tissue_context': ''}	NO MATCH found	
AC_B_15	CL:0000561	amacrine cell	DOI:10.1016/j.cell.2020.08.013	7e7f63c5-d964-40be-83de-ecbcccafd233_cxg_dataset_unique	{'name': 'AC_B_15', 'full_name': '', 'paper_synonyms': '', 'tissue_context': ''}	NO MATCH found	
AC_B_16	CL:0000561	amacrine cell	DOI:10.1016/j.cell.2020.08.013	7e7f63c5-d964-40be-83de-ecbcccafd233_cxg_dataset_unique	{'name': 'AC_B_16', 'full_name': None, 'paper_synonyms': None, 'tissue_context': ''}	NO MATCH found	
AC_B_17	CL:0000561	amacrine cell	DOI:10.1016/j.cell.2020.08.013	7e7f63c5-d964-40be-83de-ecbcccafd233_cxg_dataset_unique	{'name': 'AC_B_17', 'full_name': '', 'paper_synonyms': '', 'tissue_context': ''}	NO MATCH found	
AC_B_18	CL:0000561	amacrine cell	DOI:10.1016/j.cell.2020.08.013	7e7f63c5-d964-40be-83de-ecbcccafd233_cxg_dataset_unique	{'name': 'AC_B_18', 'full_name': None, 'paper_synonyms': None, 'tissue_context': ''}	NO MATCH found	
AC_Y_01	CL:0000561	amacrine cell	DOI:10.1016/j.cell.2020.08.013	7e7f63c5-d964-40be-83de-ecbcccafd233_cxg_dataset_unique	{'name': 'AC_Y_01', 'full_name': None, 'paper_synonyms': None, 'tissue_context': ''}	NO MATCH found	
AC_Y_03	CL:0000561	amacrine cell	DOI:10.1016/j.cell.2020.08.013	7e7f63c5-d964-40be-83de-ecbcccafd233_cxg_dataset_unique	{'name': 'AC_Y_03', 'full_name': '', 'paper_synonyms': '', 'tissue_context': ''}	CL:0000561	amacrine cell
Ast	CL:0000127	astrocyte	DOI:10.1016/j.cell.2020.08.013	7e7f63c5-d964-40be-83de-ecbcccafd233_cxg_dataset_unique	{'name': 'Ast', 'full_name': None, 'paper_synonyms': None, 'tissue_context': ''}	CL:0000127	astrocyte
CdBC_01	CL:0000749	ON-bipolar cell	DOI:10.1016/j.cell.2020.08.013	7e7f63c5-d964-40be-83de-ecbcccafd233_cxg_dataset_unique	{'name': 'CdBC_01', 'full_name': '', 'paper_synonyms': '', 'tissue_context': ''}	CL:0000748	retinal bipolar neuron
CdBC_02	CL:0000749	ON-bipolar cell	DOI:10.1016/j.cell.2020.08.013	7e7f63c5-d964-40be-83de-ecbcccafd233_cxg_dataset_unique	{'name': 'CdBC_02', 'full_name': '', 'paper_synonyms': '', 'tissue_context': ''}	CL:0000748	retinal bipolar neuron
CdBC_03	CL:0000749	ON-bipolar cell	DOI:10.1016/j.cell.2020.08.013	7e7f63c5-d964-40be-83de-ecbcccafd233_cxg_dataset_unique	{'name': 'CdBC_03', 'full_name': None, 'paper_synonyms': None, 'tissue_context': ''}	NO MATCH found	
CdBC_04	CL:0000750	OFF-bipolar cell	DOI:10.1016/j.cell.2020.08.013	7e7f63c5-d964-40be-83de-ecbcccafd233_cxg_dataset_unique	{'name': 'CdBC_04', 'full_name': None, 'paper_synonyms': None, 'tissue_context': ''}	NO MATCH found	
CdBC_05	CL:0000749	ON-bipolar cell	DOI:10.1016/j.cell.2020.08.013	7e7f63c5-d964-40be-83de-ecbcccafd233_cxg_dataset_unique	{'name': 'CdBC_05', 'full_name': None, 'paper_synonyms': None, 'tissue_context': ''}	NO MATCH found	
ChBC_01	CL:0000750	OFF-bipolar cell	DOI:10.1016/j.cell.2020.08.013	7e7f63c5-d964-40be-83de-ecbcccafd233_cxg_dataset_unique	{'name': 'ChBC_01', 'full_name': '', 'paper_synonyms': '', 'tissue_context': ''}	NO MATCH found	
ChBC_02	CL:0000750	OFF-bipolar cell	DOI:10.1016/j.cell.2020.08.013	7e7f63c5-d964-40be-83de-ecbcccafd233_cxg_dataset_unique	{'name': 'ChBC_02', 'full_name': None, 'paper_synonyms': None, 'tissue_context': ''}	NO MATCH found	
ChBC_03	CL:0000750	OFF-bipolar cell	DOI:10.1016/j.cell.2020.08.013	7e7f63c5-d964-40be-83de-ecbcccafd233_cxg_dataset_unique	{'name': 'ChBC_03', 'full_name': '', 'paper_synonyms': '', 'tissue_context': ''}	NO MATCH found	
ChBC_04	CL:0000750	OFF-bipolar cell	DOI:10.1016/j.cell.2020.08.013	7e7f63c5-d964-40be-83de-ecbcccafd233_cxg_dataset_unique	{'name': 'ChBC_04', 'full_name': '', 'paper_synonyms': '', 'tissue_context': ''}	NO MATCH found	
HC_02	CL:0000745	retina horizontal cell	DOI:10.1016/j.cell.2020.08.013	7e7f63c5-d964-40be-83de-ecbcccafd233_cxg_dataset_unique	{'name': 'HC_02', 'full_name': None, 'paper_synonyms': None, 'tissue_context': ''}	CL:0000745	retina horizontal cell
L/M cone	CL:0000573	retinal cone cell	DOI:10.1016/j.cell.2020.08.013	7e7f63c5-d964-40be-83de-ecbcccafd233_cxg_dataset_unique	{'name': 'L/M cone', 'full_name': None, 'paper_synonyms': None, 'tissue_context': ''}	CL:0000573	retinal cone cell
MC_01	CL:0000636	Mueller cell	DOI:10.1016/j.cell.2020.08.013	7e7f63c5-d964-40be-83de-ecbcccafd233_cxg_dataset_unique	{'name': 'MC_01', 'full_name': None, 'paper_synonyms': None, 'tissue_context': ''}	NO MATCH found	
MC_02	CL:0000636	Mueller cell	DOI:10.1016/j.cell.2020.08.013	7e7f63c5-d964-40be-83de-ecbcccafd233_cxg_dataset_unique	{'name': 'MC_02', 'full_name': None, 'paper_synonyms': None, 'tissue_context': ''}	NO MATCH found	
MC_03	CL:0000636	Mueller cell	DOI:10.1016/j.cell.2020.08.013	7e7f63c5-d964-40be-83de-ecbcccafd233_cxg_dataset_unique	{'name': 'MC_03', 'full_name': None, 'paper_synonyms': None, 'tissue_context': ''}	NO MATCH found	
RBC	CL:0000751	rod bipolar cell	DOI:10.1016/j.cell.2020.08.013	7e7f63c5-d964-40be-83de-ecbcccafd233_cxg_dataset_unique	{'name': 'RBC', 'full_name': None, 'paper_synonyms': None, 'tissue_context': ''}	CL:0000232	erythrocyte
RPE	CL:0002586	retinal pigment epithelial cell	DOI:10.1016/j.cell.2020.08.013	7e7f63c5-d964-40be-83de-ecbcccafd233_cxg_dataset_unique	{'name': 'RPE', 'full_name': '', 'paper_synonyms': '', 'tissue_context': ''}	CL:0002586	retinal pigment epithelial cell
S cone	CL:0000573	retinal cone cell	DOI:10.1016/j.cell.2020.08.013	7e7f63c5-d964-40be-83de-ecbcccafd233_cxg_dataset_unique	{'name': 'S cone', 'full_name': None, 'paper_synonyms': None, 'tissue_context': ''}	CL:0003050	S cone cell
amacrine	CL:0000561	amacrine cell	DOI:10.1016/j.cell.2020.08.013	7e7f63c5-d964-40be-83de-ecbcccafd233_cxg_dataset_unique	{'name': 'amacrine', 'full_name': None, 'paper_synonyms': None, 'tissue_context': ''}	CL:0000561	amacrine cell
amacrine	unknown	unknown	DOI:10.1016/j.cell.2020.08.013	7e7f63c5-d964-40be-83de-ecbcccafd233_cxg_dataset_unique	{'name': 'amacrine', 'full_name': None, 'paper_synonyms': None, 'tissue_context': ''}	CL:0000561	amacrine cell
bipolar	CL:0000749	ON-bipolar cell	DOI:10.1016/j.cell.2020.08.013	7e7f63c5-d964-40be-83de-ecbcccafd233_cxg_dataset_unique	{'name': 'bipolar', 'full_name': None, 'paper_synonyms': None, 'tissue_context': ''}	CL:0000103	bipolar neuron
bipolar	CL:0000750	OFF-bipolar cell	DOI:10.1016/j.cell.2020.08.013	7e7f63c5-d964-40be-83de-ecbcccafd233_cxg_dataset_unique	{'name': 'bipolar', 'full_name': None, 'paper_synonyms': None, 'tissue_context': ''}	CL:0000103	bipolar neuron
bipolar	CL:0000751	rod bipolar cell	DOI:10.1016/j.cell.2020.08.013	7e7f63c5-d964-40be-83de-ecbcccafd233_cxg_dataset_unique	{'name': 'bipolar', 'full_name': None, 'paper_synonyms': None, 'tissue_context': ''}	CL:0000103	bipolar neuron
cone	CL:0000573	retinal cone cell	DOI:10.1016/j.cell.2020.08.013	7e7f63c5-d964-40be-83de-ecbcccafd233_cxg_dataset_unique	{'name': 'cone', 'full_name': None, 'paper_synonyms': None, 'tissue_context': ''}	CL:0000573	retinal cone cell
horizontal	CL:0000745	retina horizontal cell	DOI:10.1016/j.cell.2020.08.013	7e7f63c5-d964-40be-83de-ecbcccafd233_cxg_dataset_unique	{'name': 'horizontal', 'full_name': None, 'paper_synonyms': None, 'tissue_context': ''}	CL:0000745	retina horizontal cell
horizontal	unknown	unknown	DOI:10.1016/j.cell.2020.08.013	7e7f63c5-d964-40be-83de-ecbcccafd233_cxg_dataset_unique	{'name': 'horizontal', 'full_name': None, 'paper_synonyms': None, 'tissue_context': ''}	CL:0000745	retina horizontal cell
macroglia	CL:0000636	Mueller cell	DOI:10.1016/j.cell.2020.08.013	7e7f63c5-d964-40be-83de-ecbcccafd233_cxg_dataset_unique	{'name': 'macroglia', 'full_name': None, 'paper_synonyms': None, 'tissue_context': ''}	CL:0000126	macroglial cell
macroglia	CL:0000127	astrocyte	DOI:10.1016/j.cell.2020.08.013	7e7f63c5-d964-40be-83de-ecbcccafd233_cxg_dataset_unique	{'name': 'macroglia', 'full_name': None, 'paper_synonyms': None, 'tissue_context': ''}	CL:0000126	macroglial cell
pigmented	CL:0002586	retinal pigment epithelial cell	DOI:10.1016/j.cell.2020.08.013	7e7f63c5-d964-40be-83de-ecbcccafd233_cxg_dataset_unique	{'name': 'pigmented', 'full_name': None, 'paper_synonyms': None, 'tissue_context': ''}	CL:0000147	pigment cell
rod	CL:0000604	retinal rod cell	DOI:10.1016/j.cell.2020.08.013	7e7f63c5-d964-40be-83de-ecbcccafd233_cxg_dataset_unique	{'name': 'rod', 'full_name': None, 'paper_synonyms': None, 'tissue_context': ''}	CL:0000604	retinal rod cell
