annotation_text	cl_id	cl_label	article_id_doi	dataset_name	enrichment	grounding_cl_id	grounding_cl_label	result
FAE	CL:1000353	microfold cell of epithelium of small intestine	DOI:10.1016/j.jcmgh.2022.02.007	019c7af2-c827-4454-9970-44d5e39ce068_cxg_dataset_unique	{'name': 'FAE', 'full_name': None, 'paper_synonyms': None, 'tissue_context': ''}	CL:4052011	follicle associated enterocyte	FALSE
ISC	CL:0009043	intestinal crypt stem cell of colon	DOI:10.1016/j.jcmgh.2022.02.007	019c7af2-c827-4454-9970-44d5e39ce068_cxg_dataset_unique	{'name': 'ISC', 'full_name': None, 'paper_synonyms': None, 'tissue_context': ''}	CL:0002250	intestinal crypt stem cell	FALSE
ISC	CL:0009017	intestinal crypt stem cell of small intestine	DOI:10.1016/j.jcmgh.2022.02.007	019c7af2-c827-4454-9970-44d5e39ce068_cxg_dataset_unique	{'name': 'ISC', 'full_name': None, 'paper_synonyms': None, 'tissue_context': ''}	CL:0002250	intestinal crypt stem cell	FALSE
SI_6-?	CL:1000334	enterocyte of epithelium of small intestine	DOI:10.1016/j.jcmgh.2022.02.007	019c7af2-c827-4454-9970-44d5e39ce068_cxg_dataset_unique	{'name': 'SI_6-?', 'full_name': '', 'paper_synonyms': '', 'tissue_context': ''}	NO MATCH found		FALSE
SI_AE2	CL:1000334	enterocyte of epithelium of small intestine	DOI:10.1016/j.jcmgh.2022.02.007	019c7af2-c827-4454-9970-44d5e39ce068_cxg_dataset_unique	{'name': 'SI_AE2', 'full_name': None, 'paper_synonyms': None, 'tissue_context': ''}	NO MATCH found		FALSE
SI_BEST4	CL:0002254	epithelial cell of small intestine	DOI:10.1016/j.jcmgh.2022.02.007	019c7af2-c827-4454-9970-44d5e39ce068_cxg_dataset_unique	{'name': 'SI_BEST4', 'full_name': None, 'paper_synonyms': None, 'tissue_context': ''}	CL:4047051	small intestine BEST4+ enterocyte	FALSE
SI_EEC	CL:0009006	enteroendocrine cell of small intestine	DOI:10.1016/j.jcmgh.2022.02.007	019c7af2-c827-4454-9970-44d5e39ce068_cxg_dataset_unique	{'name': 'SI_EEC', 'full_name': '', 'paper_synonyms': '', 'tissue_context': ''}	CL:0009006	enteroendocrine cell of small intestine	TRUE
SI_FAE	CL:1000353	microfold cell of epithelium of small intestine	DOI:10.1016/j.jcmgh.2022.02.007	019c7af2-c827-4454-9970-44d5e39ce068_cxg_dataset_unique	{'name': 'SI_FAE', 'full_name': None, 'paper_synonyms': None, 'tissue_context': ''}	CL:4052011	follicle associated enterocyte	FALSE
SI_ISC	CL:0009017	intestinal crypt stem cell of small intestine	DOI:10.1016/j.jcmgh.2022.02.007	019c7af2-c827-4454-9970-44d5e39ce068_cxg_dataset_unique	{'name': 'SI_ISC', 'full_name': None, 'paper_synonyms': None, 'tissue_context': ''}	CL:0009017	intestinal crypt stem cell of small intestine	TRUE
SI_TA	CL:0009012	transit amplifying cell of small intestine	DOI:10.1016/j.jcmgh.2022.02.007	019c7af2-c827-4454-9970-44d5e39ce068_cxg_dataset_unique	{'name': 'SI_TA', 'full_name': '', 'paper_synonyms': '', 'tissue_context': ''}	CL:0009012	transit amplifying cell of small intestine	TRUE
SI_TA2	CL:0009012	transit amplifying cell of small intestine	DOI:10.1016/j.jcmgh.2022.02.007	019c7af2-c827-4454-9970-44d5e39ce068_cxg_dataset_unique	{'name': 'SI_TA2', 'full_name': None, 'paper_synonyms': None, 'tissue_context': ''}	CL:0009012	transit amplifying cell of small intestine	TRUE
SI_earlyAE	CL:1000334	enterocyte of epithelium of small intestine	DOI:10.1016/j.jcmgh.2022.02.007	019c7af2-c827-4454-9970-44d5e39ce068_cxg_dataset_unique	{'name': 'SI_earlyAE', 'full_name': None, 'paper_synonyms': None, 'tissue_context': ''}	CL:4047019	early enterocyte	FALSE
SI_goblet	CL:1000495	small intestine goblet cell	DOI:10.1016/j.jcmgh.2022.02.007	019c7af2-c827-4454-9970-44d5e39ce068_cxg_dataset_unique	{'name': 'SI_goblet', 'full_name': None, 'paper_synonyms': None, 'tissue_context': ''}	CL:1000495	small intestine goblet cell	TRUE
SI_intermAE	CL:1000334	enterocyte of epithelium of small intestine	DOI:10.1016/j.jcmgh.2022.02.007	019c7af2-c827-4454-9970-44d5e39ce068_cxg_dataset_unique	{'name': 'SI_intermAE', 'full_name': None, 'paper_synonyms': None, 'tissue_context': ''}	CL:1000334	enterocyte of epithelium of small intestine	TRUE
SI_matureAE	CL:1000334	enterocyte of epithelium of small intestine	DOI:10.1016/j.jcmgh.2022.02.007	019c7af2-c827-4454-9970-44d5e39ce068_cxg_dataset_unique	{'name': 'SI_matureAE', 'full_name': None, 'paper_synonyms': None, 'tissue_context': ''}	CL:1000334	enterocyte of epithelium of small intestine	TRUE
SI_paneth	CL:1000343	paneth cell of epithelium of small intestine	DOI:10.1016/j.jcmgh.2022.02.007	019c7af2-c827-4454-9970-44d5e39ce068_cxg_dataset_unique	{'name': 'SI_paneth', 'full_name': None, 'paper_synonyms': None, 'tissue_context': ''}	CL:1000343	paneth cell of epithelium of small intestine	TRUE
SI_secretory	CL:1000495	small intestine goblet cell	DOI:10.1016/j.jcmgh.2022.02.007	019c7af2-c827-4454-9970-44d5e39ce068_cxg_dataset_unique	{'name': 'SI_secretory', 'full_name': '', 'paper_synonyms': '', 'tissue_context': ''}	CL:1001598	small intestine secretory cell	FALSE
SI_secretory	CL:1000343	paneth cell of epithelium of small intestine	DOI:10.1016/j.jcmgh.2022.02.007	019c7af2-c827-4454-9970-44d5e39ce068_cxg_dataset_unique	{'name': 'SI_secretory', 'full_name': '', 'paper_synonyms': '', 'tissue_context': ''}	CL:1001598	small intestine secretory cell	FALSE
SI_secretory_prog	CL:0011026	progenitor cell	DOI:10.1016/j.jcmgh.2022.02.007	019c7af2-c827-4454-9970-44d5e39ce068_cxg_dataset_unique	{'name': 'SI_secretory_prog', 'full_name': '', 'paper_synonyms': '', 'tissue_context': ''}	CL:0011026	progenitor cell	TRUE
SI_tuft	CL:0019032	intestinal tuft cell	DOI:10.1016/j.jcmgh.2022.02.007	019c7af2-c827-4454-9970-44d5e39ce068_cxg_dataset_unique	{'name': 'SI_tuft', 'full_name': None, 'paper_synonyms': None, 'tissue_context': ''}	CL:0009080	tuft cell of small intestine	FALSE
TA	CL:0009012	transit amplifying cell of small intestine	DOI:10.1016/j.jcmgh.2022.02.007	019c7af2-c827-4454-9970-44d5e39ce068_cxg_dataset_unique	{'name': 'TA', 'full_name': None, 'paper_synonyms': None, 'tissue_context': ''}	CL:0009010	transit amplifying cell	FALSE
TA	CL:0009011	transit amplifying cell of colon	DOI:10.1016/j.jcmgh.2022.02.007	019c7af2-c827-4454-9970-44d5e39ce068_cxg_dataset_unique	{'name': 'TA', 'full_name': None, 'paper_synonyms': None, 'tissue_context': ''}	CL:0009010	transit amplifying cell	FALSE
goblet	CL:1000495	small intestine goblet cell	DOI:10.1016/j.jcmgh.2022.02.007	019c7af2-c827-4454-9970-44d5e39ce068_cxg_dataset_unique	{'name': 'goblet', 'full_name': None, 'paper_synonyms': None, 'tissue_context': ''}	CL:0000160	goblet cell	FALSE
paneth	CL:1000343	paneth cell of epithelium of small intestine	DOI:10.1016/j.jcmgh.2022.02.007	019c7af2-c827-4454-9970-44d5e39ce068_cxg_dataset_unique	{'name': 'paneth', 'full_name': None, 'paper_synonyms': None, 'tissue_context': ''}	CL:0000510	paneth cell	FALSE
secretory_prog	CL:0011026	progenitor cell	DOI:10.1016/j.jcmgh.2022.02.007	019c7af2-c827-4454-9970-44d5e39ce068_cxg_dataset_unique	{'name': 'secretory_prog', 'full_name': None, 'paper_synonyms': None, 'tissue_context': ''}	CL:0011026	progenitor cell	TRUE
tuft	CL:0019032	intestinal tuft cell	DOI:10.1016/j.jcmgh.2022.02.007	019c7af2-c827-4454-9970-44d5e39ce068_cxg_dataset_unique	{'name': 'tuft', 'full_name': None, 'paper_synonyms': None, 'tissue_context': ''}	CL:0002204	tuft cell	FALSE
tuft	CL:0009041	tuft cell of colon	DOI:10.1016/j.jcmgh.2022.02.007	019c7af2-c827-4454-9970-44d5e39ce068_cxg_dataset_unique	{'name': 'tuft', 'full_name': None, 'paper_synonyms': None, 'tissue_context': ''}	CL:0002204	tuft cell	FALSE
